Film_title,Recommended_Film,Similarity_Score
Code Unknown,It's a Wonderful Life,0.25601887138041174
Code Unknown,Green Card,0.21929300341109298
Code Unknown,Maigret,0.20289486605498983
Coma,Coma,0.4155958828087688
Coma,Asylum,0.3454102564795935
Coma,Asylum of Satan,0.2922360779870663
Coma,6 Souls,0.22918635864018405
Coma,The Imaginarium of Doctor Parnassus,0.2062784915808635
Coma,Coma,0.4155958828087688
Coma,The Void,0.25444460362413945
Coma,American Mary,0.2176438617305573
Coma,Asylum,0.18619693693359254
Coma,Hospital Massacre,0.18543667462959307
Cricket on the Hearth,The Hunchback of Notre Dame,0.42488344692451363
Cricket on the Hearth,Babar: The Movie,0.23125659378560295
Cricket on the Hearth,Beauty and the Beast,0.20474888111859735
Cricket on the Hearth,Mickey's Christmas Carol,0.19342994275260067
Cricket on the Hearth,Babel,0.18393408824909602
The Happy Cricket,Rio,0.2111201412359785
The Happy Cricket,Hot Shots! Part Deux,0.1755049287971757
The Happy Cricket,Burn After Reading,0.17029457070679568
The Happy Cricket,Smash His Camera,0.16684152682113526
The Happy Cricket,Goliath and the Sins of Babylon,0.16281937738825694
The Dead,The Postman Always Rings Twice,0.23038063051882945
The Dead,Coherence,0.22384210061522924
The Dead,Rope,0.20645191878800334
The Dead,Down the Shore,0.20114891291493633
The Dead,Side Effects,0.1861706570665447
Los Muertos,Mystery Team,0.28753834054120175
Los Muertos,Angst,0.24362186633000543
Los Muertos,Mom's Gotta Go,0.2216239327577883
Los Muertos,Oasis,0.21804605141313899
Los Muertos,I Stand Alone,0.1962274712769031
The Dead,Cocktail,0.17858486999145318
The Dead,Navajo Joe,0.17319666544985232
The Dead,Strike Commando,0.1631895519946594
The Dead,Moby Dick,0.15369100977841105
The Dead,Murphy's War,0.1534472046111338
The Dead Pool,The Enforcer,0.3703571917936555
The Dead Pool,Harry Potter and the Philosopher's Stone,0.22047905781620245
The Dead Pool,The Hired Hand,0.2181562329847255
The Dead Pool,Harry Potter and the Goblet of Fire,0.21712295030248427
The Dead Pool,Harry Potter and the Half-Blood Prince,0.19532189056501859
Attack Girls' Swim Team Versus the Undead,Believe in Me,0.1854701517777894
Attack Girls' Swim Team Versus the Undead,Zombeavers,0.1779123515823648
Attack Girls' Swim Team Versus the Undead,Bodies Bodies Bodies,0.17288797146787516
Attack Girls' Swim Team Versus the Undead,Cooties,0.16120503230937525
Attack Girls' Swim Team Versus the Undead,The Woods,0.15769969054718594
Death Race 2000,Redline,0.2351150481423288
Death Race 2000,Death Race 2050,0.22647981510846787
Death Race 2000,The Virgin Suicides,0.17316067461761417
Death Race 2000,Macross: Do You Remember Love?,0.1680301404363655
Death Race 2000,Death Race: Inferno,0.16462434212047855
Death Rides a Horse,The Funeral,0.21172806881011896
Death Rides a Horse,The Emerald Forest,0.208128896794593
Death Rides a Horse,Warriors of Virtue,0.19675010890352962
Death Rides a Horse,Clear and Present Danger,0.16187338623331277
Death Rides a Horse,Lady Snowblood,0.16174534383772632
The Fear of 13,The Fugitive,0.19971393377230895
The Fear of 13,A Violent Prosecutor,0.18733419931324968
The Fear of 13,"No, the Case Is Happily Resolved",0.1747636073964118
The Fear of 13,Jamesy Boy,0.17010501331881192
The Fear of 13,Chicago,0.16154833967122295
Death Race 2050,Redline,0.3006102039396734
Death Race 2050,Death Race: Inferno,0.298164479218992
Death Race 2050,A Sunday in Hell,0.26341996792283756
Death Race 2050,The Chipmunk Adventure,0.2547628226947413
Death Race 2050,Death Race 2000,0.22647981510846787
Death Race: Inferno,Death Race 2,0.32330163473937124
Death Race: Inferno,Death Race 2050,0.298164479218992
Death Race: Inferno,The Ant Bully,0.22787584791729817
Death Race: Inferno,Redline,0.223333886517519
Death Race: Inferno,Death Race: Beyond Anarchy,0.22202711228162814
The Departed,Donnie Brasco,0.22500984492064327
The Departed,Believer,0.22231483801787383
The Departed,No Mercy,0.21958999899587994
The Departed,Lepke,0.20151776300001967
The Departed,Infernal Affairs,0.19232300892098306
Departures,Captain Underpants: The First Epic Movie,0.22004350094101505
Departures,Paranoia,0.17080686814325494
Departures,Timecop,0.15804698089385455
Departures,Thirst,0.15415390109309304
Departures,I Am a Fugitive from a Chain Gang,0.15289517283249374
Mountains May Depart,James Acaster: Cold Lasagne Hate Myself 1999,0.34344821186330854
Mountains May Depart,7 Days in Hell,0.22989410265522528
Mountains May Depart,Corleone,0.22257382417369903
Mountains May Depart,"Yesterday, Today and Tomorrow",0.2090068212986957
Mountains May Depart,Me Him Her,0.20897766806396906
Wicker Park,The Crooked Web,0.25432017661203116
Wicker Park,Silver Streak,0.19536239148805679
Wicker Park,Mr. Blandings Builds His Dream House,0.1807852213043954
Wicker Park,Blame It on Rio,0.18074826175024442
Wicker Park,Putney Swope,0.1653336626613699
The Keeper of Lost Causes,The Disappearance of Madeleine McCann,0.19438755106719477
The Keeper of Lost Causes,R.I.P.D.,0.18179958711483032
The Keeper of Lost Causes,Bloodsucking Pharaohs in Pittsburgh,0.16152995688628016
The Keeper of Lost Causes,The Secret of the Purple Reef,0.15768957782314638
The Keeper of Lost Causes,The Thin Blue Line,0.14543596583542426
Departure,Hearts in Atlantis,0.2444023738495013
Departure,Mother,0.20021457052261338
Departure,Snapshot,0.1998513438762352
Departure,The Kid,0.1936800049190625
Departure,The Open House,0.1916657606161511
Diggstown,Trading Places,0.31679230240226064
Diggstown,The Story of My Wife,0.20004554109063463
Diggstown,Oasis,0.18545767708164135
Diggstown,Seven Keys to Baldpate,0.17537574802041897
Diggstown,Dead Times,0.1630851641403851
Dillinger,Young Dillinger,0.2529305585231883
Dillinger,Dillinger,0.2327715356861389
Dillinger,Now You See Me 2,0.1980951238887015
Dillinger,Public Enemies,0.17580823591990558
Dillinger,Dillinger,0.1736999988112047
Dillinger Is Dead,Paper Moon,0.20986113063387138
Dillinger Is Dead,Home from the Hill,0.2084792749363898
Dillinger Is Dead,The Heiress,0.20675895951626785
Dillinger Is Dead,Dead Times,0.19299021345241257
Dillinger Is Dead,How the Grinch Stole Christmas,0.18771445115281063
Decoy,Dillinger,0.3419078156619176
Decoy,The Double,0.28974195083365206
Decoy,The Force,0.24911696266059946
Decoy,A Better Tomorrow II,0.22920874710790057
Decoy,Narcopolis,0.21866429834689288
Dillinger and Capone,The Private Files of J. Edgar Hoover,0.21110783808471117
Dillinger and Capone,Dead End,0.1685381927469463
Dillinger and Capone,Ski Fever,0.1587643808528036
Dillinger and Capone,The Big Short,0.15626374826094133
Dillinger and Capone,Public Enemies,0.15521936681469922
Young Dillinger,Dillinger,0.2529305585231883
Young Dillinger,National Lampoon's Van Wilder,0.22565670834606558
Young Dillinger,"Maggie Simpson in ""Playdate with Destiny""",0.2040767023556017
Young Dillinger,The Cremator,0.18448907914569132
Young Dillinger,Sacrifice,0.1782494810029168
Time of the Wolves,Mirror,0.1702814429110081
Time of the Wolves,The Awful Dr. Orlof,0.15781094897830783
Time of the Wolves,Pornostar,0.15526439064428413
Time of the Wolves,Cat Person,0.15280680981049863
Time of the Wolves,The Evil That Men Do,0.14382623212923804
Dillinger,The Order,0.266561092641332
Dillinger,The General,0.23512950299896956
Dillinger,Electric Slide,0.17778487398899026
Dillinger,Raw Deal,0.17662740676279795
Dillinger,Dillinger,0.1736999988112047
Detroit Rock City,Patti Cake$,0.19107596897782692
Detroit Rock City,Roller Boogie,0.17190247323192867
Detroit Rock City,Empire Records,0.16883312766227712
Detroit Rock City,Burn,0.15763311997367052
Detroit Rock City,The Girls on the Beach,0.15425461536564264
The Giant Mechanical Man,The Wild,0.2545871733218146
The Giant Mechanical Man,Secret Zoo,0.21028117633553178
The Giant Mechanical Man,Temps,0.19800133446771537
The Giant Mechanical Man,The Zookeeper's Wife,0.1847071994130999
The Giant Mechanical Man,Keith Richards: Under the Influence,0.1837491317559976
Doctor Detroit,High School Girl,0.22975573401543334
Doctor Detroit,Greed,0.21857386752097996
Doctor Detroit,The Tiger's Tail,0.20047832626970166
Doctor Detroit,Clifford,0.189221061745276
Doctor Detroit,Spring Breakers,0.18680331765374017
Detroit 9000,Tekkonkinkreet,0.23607481023642163
Detroit 9000,Gone Baby Gone,0.22509860281315186
Detroit 9000,The Black Klansman,0.21118607690182664
Detroit 9000,Wild Things: Diamonds in the Rough,0.20607126965882538
Detroit 9000,Righteous Kill,0.19994871791880733
A Fugitive from the Past,Scarecrows,0.22379545884656327
A Fugitive from the Past,Aftermath,0.21528336636028442
A Fugitive from the Past,The Last Heist,0.2075083553121186
A Fugitive from the Past,Straight to Hell,0.19588379705298448
A Fugitive from the Past,Thieves Like Us,0.17399180849315402
Burn,Collision Course,0.2584213952223636
Burn,T-Men,0.20263100785336954
Burn,Ranam,0.19777795514801813
Burn,Africa Express,0.19642931756598211
Burn,Coffee & Kareem,0.1865404294278445
Ranam,The Indian in the Cupboard,0.3196405052468128
Ranam,The Indian Fighter,0.26282140829523293
Ranam,Drive a Crooked Road,0.2335259482708577
Ranam,Drive,0.21792724939188643
Ranam,Baby Driver,0.20915341248913422
"Exit the Dragon, Enter the Tiger",Bruce Lee Fights Back from the Grave,0.3544457845657525
"Exit the Dragon, Enter the Tiger",Game of Death,0.3406167750991177
"Exit the Dragon, Enter the Tiger",Fly Me,0.2584696060113832
"Exit the Dragon, Enter the Tiger",Dragon: The Bruce Lee Story,0.2459168741277754
"Exit the Dragon, Enter the Tiger",Kung Fury,0.20222901428218565
Escobar: Paradise Lost,Our Hospitality,0.23964061606631987
Escobar: Paradise Lost,The Impossible,0.22994073745847665
Escobar: Paradise Lost,The Body Beneath,0.2260255474126669
Escobar: Paradise Lost,I Am Here,0.21212296588026514
Escobar: Paradise Lost,Thieves' Highway,0.20845805794940458
The Olsen Gang Long Gone,After the Fox,0.21610459575492375
The Olsen Gang Long Gone,The Annihilators,0.18363970450663455
The Olsen Gang Long Gone,Face/Off,0.1730371801098144
The Olsen Gang Long Gone,Colossus of the Arena,0.157132169672591
The Olsen Gang Long Gone,Triple 9,0.15479513531538147
Bitter Moon,Death on the Nile,0.29874135200940066
Bitter Moon,Ghost Ship,0.28868660543983293
Bitter Moon,Juggernaut,0.271907971347739
Bitter Moon,City Hunter,0.2483008205015177
Bitter Moon,Alvin and the Chipmunks: Chipwrecked,0.2446880091917502
Game of Thrones: The Last Watch,All Work All Play: The Pursuit of eSports Glory Live,0.20485416533888928
Game of Thrones: The Last Watch,Tetris,0.17233581620802685
Game of Thrones: The Last Watch,eXistenZ,0.16940138183816505
Game of Thrones: The Last Watch,The Last Starfighter,0.16485759824193807
Game of Thrones: The Last Watch,The Beast Must Die,0.15680166570968276
"Boeing, Boeing","Spring, Again",0.24852277606382472
"Boeing, Boeing",The Best Years of Our Lives,0.23919906985080885
"Boeing, Boeing",The Truman Show,0.22389163551270533
